imdbId,n_lines,movieId,tmdbId,clean_title,year,genres,main_genre,avg_rating,rating_count,n_words,overview,poster_url,runtime,popularity,vote_average
1186788,1329,217049,18131.0,Baby on Board,2009,Comedy|Romance,Comedy,2.3,5,8619,"The story of Angela, an ambitious, image-conscious businesswoman working for over-demanding boss Mary. When Angela becomes unexpectedly pregnant at the peak of her career, her life with her divorce attorney husband, Curtis, is turned upside-down.",https://image.tmdb.org/t/p/w342/5fsemnPiqmx0RMFFVytHN0nRTXY.jpg,95.0,1.827,4.847
1186830,1163,74624,26428.0,Agora,2009,Adventure|Drama|Romance,Adventure,3.533241,722,7164,"A historical drama set in Roman Egypt, concerning philosopher Hypatia of Alexandria and her relationship with her slave Davus, who is torn between his love for her and the possibility of gaining his freedom by joining the rising tide of Christianity.",https://image.tmdb.org/t/p/w342/1xsFa6I5vDd2UI1AJ1tsW7BUChv.jpg,127.0,4.635,7.0
1187041,1257,70133,20407.0,"Answer Man, The (a.k.a. Arlen Faber)",2009,Comedy|Romance,Comedy,3.159292,113,8437,"Twenty years ago, Arlen Faber wrote a book about spirituality that became wildly popular. These days, he's a curmudgeonly recluse who only enjoys the company of his chiropractor, Elizabeth. As Elizabeth's warmth starts to melt Arlen's cold heart, he comes to realize what love really means.",https://image.tmdb.org/t/p/w342/lDSP2O9hdqq4Ndh07XJAhzGGX4k.jpg,95.0,1.1264,6.217
1187043,2103,73881,20453.0,3 Idiots,2009,Comedy|Drama|Romance,Comedy,3.9877138,2279,12685,"Rascal. Joker. Dreamer. Genius... You've never met a college student quite like ""Rancho."" From the moment he arrives at India's most prestigious university, Rancho's outlandish schemes turn the campus upside down—along with the lives of his two newfound best friends. Together, they make life miserable for ""Virus,"" the school’s uptight and heartless dean. But when Rancho catches the eye of the dean's daughter, Virus sets his sights on flunking out the ""3 idiots"" once and for all.",https://image.tmdb.org/t/p/w342/66A9MqXOyVFCssoloscw79z8Tew.jpg,171.0,9.0922,8.008
1187064,882,74228,26466.0,Triangle,2009,Drama|Horror|Mystery|Thriller,Drama,3.6548107,1954,4453,"When Jess sets sail on a yacht with a group of friends, she cannot shake the feeling that there is something wrong.",https://image.tmdb.org/t/p/w342/cRlMrbc4Iof7vN0ZqHwJnMBYBLi.jpg,99.0,17.4061,6.91
1188729,1116,71135,19898.0,Pandorum,2009,Horror|Sci-Fi|Thriller,Horror,3.4704082,2940,6077,"Two crew members wake up on an abandoned spacecraft with no idea who they are, how long they've been asleep, or what their mission is. The two soon discover they're actually not alone – and the reality of their situation is more horrifying than they could have imagined.",https://image.tmdb.org/t/p/w342/mNMfa6r3pl0EzFIKEkVcxyr6Rc7.jpg,108.0,4.8485,6.602
1190080,1759,72378,14161.0,2012,2009,Action|Drama|Sci-Fi|Thriller,Action,2.7567086,8422,11027,"Dr. Adrian Helmsley, part of a worldwide geophysical team investigating the effect on the earth of radiation from unprecedented solar storms, learns that the earth's core is heating up. He warns U.S. President Thomas Wilson that the crust of the earth is becoming unstable and that without proper preparations for saving a fraction of the world's population, the entire race is doomed. Meanwhile, writer Jackson Curtis stumbles on the same information. While the world's leaders race to build ""arks"" to escape the impending cataclysm, Curtis struggles to find a way to save his family. Meanwhile, volcanic eruptions and earthquakes of unprecedented strength wreak havoc around the world.",https://image.tmdb.org/t/p/w342/zaqam2RNscH5ooYFWInV6hjx6y5.jpg,158.0,16.4858,5.89
1190536,941,72171,24804.0,Black Dynamite,2009,Action|Comedy,Action,3.5882702,844,6956,"This is the story of 1970s African-American action legend Black Dynamite. The Man killed his brother, pumped heroin into local orphanages, and flooded the ghetto with adulterated malt liquor. Black Dynamite was the one hero willing to fight The Man all the way from the blood-soaked city streets to the hallowed halls of the Honky House.",https://image.tmdb.org/t/p/w342/u3oWQDz0JggzzsVlsuHY7XVxp5Y.jpg,85.0,2.3362,7.083
1190858,917,71246,29134.0,Amreeka,2009,Drama,Drama,3.5,66,4424,"Eager to provide a better future for her son, Fadi, divorcée Muna Farah leaves her Palestinian homeland and takes up residence in rural Illinois -- just in time to encounter the domestic repercussions of America's disastrous war in Iraq. Now, the duo must reinvent their lives with some help from Muna's sister, Raghda, and brother-in-law, Nabeel.",https://image.tmdb.org/t/p/w342/tMQEHscCqKLz7JXFfU87kdZU8uE.jpg,96.0,0.5978,6.721
1190910,1009,123491,32585.0,The Beacon,2009,Horror|Thriller,Horror,2.5,1,6775,"While trying to get their lives back on track after the loss of their four year old son, Bryn and Paul Shaw move to the charming old Beacon Apartments. Bryn begins seeing a ghostly little boy skulking around the building. With the help of an eccentric young professor and a tough old beat cop, Bryn tries to uncover the details of the boy's death.",https://image.tmdb.org/t/p/w342/bZj5D9PXPycYzaKGwuTfoG3a3F1.jpg,98.0,0.8205,4.72
1191111,874,78836,34647.0,Enter the Void,2009,Drama,Drama,3.7709758,1609,5101,"This psychedelic tour of life after death is seen entirely from the point of view of Oscar, a young American drug dealer and addict living in Tokyo with his prostitute sister, Linda. When Oscar is killed by police during a bust gone bad, his spirit journeys from the past -- where he sees his parents before their deaths -- to the present -- where he witnesses his own autopsy -- and then to the future, where he looks out for his sister from beyond the grave.",https://image.tmdb.org/t/p/w342/krKnsfvSJM1PL40tLicRhVQ6kuG.jpg,161.0,3.931,7.3
1193138,1467,72011,22947.0,Up in the Air,2009,Drama|Romance,Drama,3.6780117,8741,10141,"Corporate downsizing expert Ryan Bingham spends his life in planes, airports, and hotels, but just as he’s about to reach a milestone of ten million frequent flyer miles, he meets a woman who causes him to rethink his transient life.",https://image.tmdb.org/t/p/w342/useGH8nfwlaHK44IWEZdUYJOE2N.jpg,110.0,6.4716,6.9
1194263,1075,79897,44718.0,Get Low,2009,Comedy|Drama|Mystery,Comedy,3.4156172,397,6726,"A movie spun out of equal parts folk tale, fable and real-life legend about the mysterious, 1930s Tennessee hermit who famously threw his own rollicking funeral party... while he was still alive.",https://image.tmdb.org/t/p/w342/6uUaQ5zn9neK1VLqO2sGClbJrb9.jpg,103.0,2.6435,6.711
1194624,562,115887,17082.0,"Sniper, The",2009,Action|Thriller,Action,2.8333333,21,4612,"A police sniper teams up with a hot-headed rookie to take down his former friend and teammate, who is exacting revenge on the police force.",https://image.tmdb.org/t/p/w342/A7aBssjWennxvNxWT6be3PzFvSC.jpg,90.0,1.955,6.051
1197624,1153,71838,22803.0,Law Abiding Citizen,2009,Drama|Thriller,Drama,3.7532203,4192,8890,A frustrated man decides to take justice into his own hands after a plea bargain sets one of his family's killers free. He targets not only the killer but also the district attorney and others involved in the deal.,https://image.tmdb.org/t/p/w342/fcEXcip7v0O1ndV4VUdFqJSqbOg.jpg,109.0,15.2108,7.397
1197628,1016,67695,16991.0,Observe and Report,2009,Action|Comedy,Action,2.8321555,849,8136,"Mall security guard Ronnie Barnhardt is called into action to stop a flasher from turning shopper's paradise into his personal peep show. But when Barnhardt can't bring the culprit to justice, a surly police detective is recruited to close the case.",https://image.tmdb.org/t/p/w342/zHuouWUKlRK0SeIjzTlmtoPLrFA.jpg,86.0,2.9266,5.409
1198138,1027,70301,17335.0,Obsessed,2009,Crime|Drama|Thriller,Crime,2.6691918,198,8340,"Things couldn't be better for Derek Charles. He's just received a big promotion at work, and has a wonderful marriage with his beautiful wife, Sharon. However, into this idyllic world steps Lisa, a temporary worker at Derek's office. Lisa begins to stalk Derek, jeopardizing all he holds dear.",https://image.tmdb.org/t/p/w342/x98L6eO7MsvNmXFy8TNza9UdsFI.jpg,108.0,4.6431,5.749
1198153,726,85106,37714.0,"Assassin Next Door, The (Kirot)",2009,Action|Film-Noir|Thriller,Action,3.0,19,4003,"In an old apartment building on the wrong side of the tracks, two women, unknown to each other, live across the hall on the second floor. Galia is an assassin involved against her will with the local sex-traffic mafia. All she wants is to reunite with her little daughter that she left back home in Ukraine . Eleanor is a grocery store cashier and a battered wife. She dreams of winning the lottery and running away from her abusive husband. Galia and Eleanor don't know each other, but as neighbors they share two things: an adjoining wall and a strong need to plan their escape. As Galia disobeys her latest contract, a woman target, and Eleanor discovers that she's pregnant, the two women decide to take action against their oppressors in a fight for survival and freedom.",https://image.tmdb.org/t/p/w342/EWG78UUowHBMOsDXvDtHol07N3.jpg,102.0,1.094,5.471
1199550,479,185639,14838.0,Hit and Run,2009,Drama|Thriller,Drama,2.0714285,7,2814,"A young woman tries to cover up a deadly hit and run accident, only to have the supposedly dead victim come back to terrorize her.",https://image.tmdb.org/t/p/w342/13bMTJ1juZcfgBweJY6wqv9l9iq.jpg,84.0,0.8648,4.519
1201167,2863,66509,20829.0,Funny People,2009,Comedy|Drama,Comedy,3.0968246,1921,21094,"Famous and wealthy funnyman George Simmons doesn't give much thought to how he treats people until a doctor delivers stunning health news, forcing George to reevaluate his priorities with a little help from aspiring stand-up comic Ira.",https://image.tmdb.org/t/p/w342/gEYKD5cWCBGg8Za3hhwDBk3gEsP.jpg,146.0,3.8083,5.883
1202222,874,71133,23736.0,Lies and Illusions,2009,Action|Comedy|Thriller,Action,2.107143,14,6086,"When a menacing smuggler coolly insists that best-selling author Wes Wilson take a chauffeured backseat ride with him, Wilson's charmed life explodes into a world of violence and espionage, and he learns shocking truths about two women in his life.",https://image.tmdb.org/t/p/w342/qXdHumJpMh8p7r0urhzfZyq44An.jpg,92.0,1.6043,4.0
1202540,2049,117148,22609.0,Dil Bole Hadippa!,2009,Comedy|Drama|Romance,Comedy,2.225,20,9881,"Veera, a fire-cracker of a girl who lives in a small village but dreams of playing cricket in the big league. Rohan is an accomplished captain of a county cricket team in England. Rohan returns to India to captain his father's cricket team which has been losing for the last 8 years. In a Village where girls don't play Cricket, Veera has to put on a put on a turban & beard to live her dream.",https://image.tmdb.org/t/p/w342/6u2yY1K04TiPi7sn38BBIiclvVL.jpg,148.0,0.8512,5.532
1203517,781,165807,34231.0,The Graves,2010,Adventure|Horror|Thriller,Adventure,1.75,8,4214,Two inseparable sister's visit to a remote mine town turns into a mind-bending fight for survival against menaces both human and supernatural.,https://image.tmdb.org/t/p/w342/rhhVCz4ZlQMOZ8oMLtMHcNm7DpT.jpg,88.0,2.1789,3.7
1205535,1186,79590,24122.0,"Rebound, The",2009,Comedy|Romance,Comedy,3.3599398,332,8294,"Upon discovering her husband's infidelity, Sandy leaves the suburbs and moves into the city. There, she befriends Aram, a guy whose wife only married him so she could get a green card. Sandy hires Aram to be her nanny, and it isn't long until Aram and Sandy find out they get along wonderfully and start to date. But is their relationship real or is it, in fact, just a rebound for both of them?",https://image.tmdb.org/t/p/w342/j82RTG8dNyOYhIKspjk5Z0bEmdi.jpg,95.0,4.5402,6.502
1206086,875,123357,27944.0,Rain Fall,2009,Action|Adventure|Thriller,Action,2.0,9,5329,A hit man looks to protect the daughter of one of his victims against CIA assassins.,https://image.tmdb.org/t/p/w342/jpcy33dy2fkUeUI45OZuDql1KVx.jpg,111.0,1.1781,4.7
1206488,732,73270,28644.0,"Milk of Sorrow, The (Teta asustada, La)",2009,Drama,Drama,3.2285714,70,4322,"Fausta is suffering from a rare disease called the Milk of Sorrow, which is transmitted through the breast milk of pregnant women who were abused or raped during or soon after pregnancy. While living in constant fear and confusion due to this disease, she must face the sudden death of her mother. She chooses to take drastic measures to not follow in her mother's footsteps.",https://image.tmdb.org/t/p/w342/bdg1wZ76HSVEtEKh7FUXYGqW9nW.jpg,94.0,1.8113,6.338
1206881,528,93621,45273.0,"Bleeding, The",2009,Action|Horror,Action,1.1666666,6,3678,"Surrounded by carnage, slaughter, brutal crashes and total mayhem, Shawn Black is in a race to save the world from pure evil.",https://image.tmdb.org/t/p/w342/j6PrZnwNswHwlabGgsEvBgDESo3.jpg,80.0,0.9149,2.6
1209319,1186,217244,37531.0,Everyman's War,2009,Drama|War,Drama,2.5,1,8080,"No one in high command believed that German forces would attack in the sub zero temperatures and near blizzard conditions. As the pre-dawn attack comes, with communications down Sgt. Smith is left with no choice but to make his way through enemy fire, unarmed and wounded, into town and warn of the coming attack. Based on actual accounts ""Everyman's War"" explores the heroic events of this decorated veterans courage and the struggle between duty and desire. Between the prospect of the life and love, Dorine that waits at home and the harsh realities of war which marks the pivotal epoch in his life as he discovers that the loss of hope can be worse than the loss of life. One man's courage... One man's hope...Everyman's War.",https://image.tmdb.org/t/p/w342/8LpGhP4IssE4kx0UQreRrOErxmw.jpg,104.0,0.7457,5.2
1209377,787,92738,29483.0,Beautiful Kate,2009,Drama|Mystery,Drama,3.1911764,34,5186,"Ned Kendall is asked to return to the remote and isolated family home by his sister, to say goodbye to his father who is dying. Ned also brings his young aspiring actress fiancee who struggles with the isolation. When home he starts having memories of his childhood many involving his beautiful twin sister and his older brother. These memories awaken long-buried secrets from the family's past.",https://image.tmdb.org/t/p/w342/6z9mpf6cm3syWpDVNH8FhPy4xkR.jpg,90.0,2.0425,5.639
1210042,1535,74944,26390.0,Brooklyn's Finest,2010,Crime|Drama|Thriller,Crime,3.1279905,418,11451,Enforcing the law within the notoriously rough Brownsville section of the city and especially within the Van Dyke housing projects is the NYPD's sixty-fifth precinct. Three police officers struggle with the sometimes fine line between right and wrong.,https://image.tmdb.org/t/p/w342/9ZyJJpMsc3bF8gduDaxo0zo1gwK.jpg,132.0,4.9359,6.291
1210106,1545,77841,37565.0,St Trinian's 2: The Legend of Fritton's Gold,2009,Adventure|Comedy,Adventure,2.858209,67,8575,"After a wealthy philanthropist expresses an unusual interest in a ring found by her niece Annabelle, Miss Fritton explains that she's descended from a pirate who, in 1598, stole treasure from another: the philanthropist's ancestor. This discovery sends the racuous girls of St. Trinians on the hunt for buried treasure.",https://image.tmdb.org/t/p/w342/pkLP6uusA3RlgKHUZZ1uWVwbucc.jpg,106.0,2.3543,5.6
1212974,828,74484,26715.0,Bitch Slap,2009,Action|Comedy|Crime|Thriller,Action,2.3795621,137,5376,"Three bad girls - a down-and-out stripper, a drug-running killer, and a corporate powerbroker - arrive at a remote desert hideaway to extort and steal $200 million in diamonds from a ruthless underworld kingpin.",https://image.tmdb.org/t/p/w342/uwpDERT9drTPhvoV8cWzuV6xhdt.jpg,109.0,2.625,4.751
1213825,1172,172259,24881.0,Love Hurts,2009,Comedy|Romance,Comedy,3.1666667,6,8082,"After his wife leaves him, middle-aged Ben Bingham slips into a funk and refuses to change out of his pajamas. Justin, Ben's 17-year-old son, has the cure for what ails his depressed dad: he gives Ben a makeover and pushes him out into the singles scene. Soon Ben is the most popular guy in town, but when Justin falls in love for the first time, Ben must refocus his priorities and set about trying to win back his wife.",https://image.tmdb.org/t/p/w342/2YKxwZMbbgwjvf9cDPgtFwyOdnJ.jpg,95.0,0.9703,4.947
1214983,975,66789,14853.0,Screamers: The Hunting,2009,Sci-Fi|Thriller,Sci-Fi,2.5411766,85,5088,"A group of humans arrive on Sirius 6-B to investigate an SOS signal sent out from the planet, which has been supposedly deserted since the destruction of the man-made weapons known as ""screamers."" Once the squad arrives, they find a group of human survivors eking out an existence in an old military outpost.",https://image.tmdb.org/t/p/w342/xOOA1BQ3gRjQPXHSKYUlAaAj6oC.jpg,94.0,1.9479,4.934
1216487,1133,74510,24253.0,"Girl Who Played with Fire, The (Flickan som lekte med elden)",2009,Action|Crime|Drama|Mystery|Thriller,Action,3.758453,2159,6715,"Mikael Blomkvist, publisher of Millennium magazine, has made his living exposing the crooked and corrupt practices of establishment Swedish figures. So when a young journalist approaches him with a meticulously researched thesis about sex trafficking in Sweden and those in high office who abuse underage girls, Blomkvist immediately throws himself into the investigation.",https://image.tmdb.org/t/p/w342/axR8YcQVUgWYhvN2UcZKhzexKsI.jpg,129.0,3.7734,6.991
1216496,1243,76091,30018.0,Mother (Madeo),2009,Crime|Drama|Mystery|Thriller,Crime,3.8645735,1067,6193,"A mother lives quietly with her son. One day, a girl is brutally killed, and the boy is charged with the murder. Now, it's his mother's mission to prove him innocent.",https://image.tmdb.org/t/p/w342/8oBnSkZE6GDVugAbLPO6uJd4GcS.jpg,129.0,4.2926,7.705
1216516,922,116219,25475.0,Tinker Bell and the Lost Treasure,2009,Adventure|Animation|Children|Fantasy,Adventure,3.0963855,166,5429,"A blue harvest moon will rise, allowing the fairies to use a precious moonstone to restore the Pixie Dust Tree, the source of all their magic. But when Tinker Bell accidentally puts all of Pixie Hollow in jeopardy, she must venture out across the sea on a secret quest to set things right.",https://image.tmdb.org/t/p/w342/hg1959yuBkHb4BKbIvETQSfxGCT.jpg,81.0,5.3332,6.843
1217070,934,79663,33195.0,Triage,2009,Drama|War,Drama,3.1551723,58,6338,The wife of a photojournalist sets out to discover why he came home from a recent assignment without his colleague.,https://image.tmdb.org/t/p/w342/qH3QzgkqJYcTVs5QoH9SOE80B8q.jpg,99.0,1.5894,6.0
1217616,672,78959,15102.0,Endgame,2009,Drama,Drama,3.264706,17,6043,"The time is the late '80s, a crucial period in the history of South Africa. President P.W. Botha is hanging on to power by a thread as the African National Congress (ANC) takes up arms against  apartheid and the country tumbles toward insurrection. A British mining concern is convinced that their interests would be better served in a stable South Africa and they quietly dispatch Michael Young, their head of public affairs, to open an unofficial dialogue between the bitter rivals.  Assembling a reluctant yet brilliant team to pave the way to reconciliation by confronting obstacles that initially seem insurmountable, Young places his trust in ANC leader Thabo Mbeki and Afrikaner philosophy professor Willie Esterhuyse. It is their empathy that will ultimately serve as the catalyst for change by proving more powerful than the terrorist bombs that threaten to disrupt the peaceful dialogue.",https://image.tmdb.org/t/p/w342/b8WzwCABwVRVdw14OcE6pmezJjK.jpg,109.0,1.3061,5.863
1219828,1125,91894,39072.0,Happy Tears,2009,Comedy|Drama,Comedy,2.4375,8,6009,Two sisters return home to care for their aging father.,https://image.tmdb.org/t/p/w342/aeLEwPg2bgUIgUGSw4zXtU33XdN.jpg,96.0,1.0891,5.014
1220198,1179,72393,22824.0,"Fourth Kind, The",2009,Horror|Mystery|Sci-Fi|Thriller,Horror,2.9962687,804,8426,"Since the 1960s, a disproportionate number of the population in and around Nome, Alaska, have gone missing. Despite FBI investigations, the disappearances remain a mystery. Dr. Abigail Tyler, a psychologist, may be on the verge of blowing the unsolved cases wide open when, during the course of treating her patients, she finds evidence of alien abductions.",https://image.tmdb.org/t/p/w342/vfnsGUwurUQqlpvArBvUVc9rYXa.jpg,98.0,6.6948,6.379
1220213,574,71490,21398.0,Grace,2009,Drama|Horror|Thriller,Drama,2.6940298,67,3726,"In the wake of a horrific car accident that kills her husband, Michael, expectant mother Madeline Matheson discovers that her daughter, Grace, has died in the womb. Ignoring her doctor's warnings that the fetus must be removed from her body, a grief-stricken Matheson demands to carry the child to term -- even if it endangers her own life to do so. Curiously, little Grace emerges undead -- and with a craving for human blood.",https://image.tmdb.org/t/p/w342/aygXzr6TaeC9jaPC6FfbKxNwZsN.jpg,84.0,0.8569,5.408
1220220,1141,74647,22805.0,Motherhood,2009,Comedy,Comedy,2.25,30,7937,"In Manhattan, a mother of two preparing for her daughter's sixth birthday party has no idea of the challenges she's about to face in order to pull off the event.",https://image.tmdb.org/t/p/w342/bzQCsmvPJU0L4tnPtQHlVliw2zn.jpg,90.0,1.1571,4.996
1221188,824,231045,44620.0,Eloise,2009,Drama,Drama,3.25,2,3245,"A sensuous and ethereal story of two young women falling in love for the first time. Young, beautiful Àsia lies in a coma, her mother and boyfriend keeping constant vigil by her side. In flashback we see what led up to her accident, her life studying architecture at university, the somewhat overbearing relationship she has with her mother and her passionless relationship with Nathaniel.",https://image.tmdb.org/t/p/w342/gSLg9z7eS4rTIiKXDNpgLzk7XJX.jpg,92.0,1.2876,6.598
1222329,1708,122323,53729.0,Wild Cherry,2009,Comedy,Comedy,1.8,5,9037,"A virginal high school senior decides to get revenge on her jock boyfriend when she discovers he's only dating her in hopes that she'll end up in his team's ""bang book.""",https://image.tmdb.org/t/p/w342/dxmKhXpIznlYvIjAKJKQKKb3T8r.jpg,120.0,1.1544,4.39
1223934,611,96002,51365.0,"Tür, Die (Door, The)",2009,Drama|Mystery|Sci-Fi,Drama,3.2545455,55,2955,"A successful artist loses control of his life after his young daughter's death. A chance for a new start appears, but all is not what it seems.",https://image.tmdb.org/t/p/w342/quSIt48GX1rp6AfOaHjeOHPohym.jpg,103.0,1.8755,6.2
1224373,774,162268,34989.0,Slovenian Girl,2009,Drama,Drama,3.1818182,11,4329,"Aleksandra is a student from Krško, a small town in Slovenia. She has a plan to conquer the world. Working as a prostitute, her life is heading to where she wants it, but an accidental death has her wrestling with new feelings of fear, loneliness, confusion and responsibility",https://image.tmdb.org/t/p/w342/vcknyawJdopmWlZYoZyXgPP9Okj.jpg,90.0,2.011,5.9
1225822,1651,71248,12569.0,Extract,2009,Comedy,Comedy,3.0197604,835,11885,"The owner of a factory that produces flavor extracts, Joel Reynold seems to have it all, but really doesn't. What's missing is sexual attention from his wife, Suzie. Joel hatches a convoluted plan to get Suzie to cheat on him, thereby clearing the way for Joel to have an affair with Cindy, an employee. But what Joel doesn't know is that Cindy is a sociopathic con artist, and a freak workplace accident clears the way for her to ruin Joel forever.",https://image.tmdb.org/t/p/w342/cjen0vxjybwItQPH3NNCJuME2MY.jpg,92.0,2.2707,5.854
1226232,760,79187,32395.0,"Greatest, The",2009,Drama|Romance,Drama,3.2982457,57,7046,"Teenagers Rose and Bennett were in love, and then a car crash claimed Bennett's life. He left behind a grieving mother, father and younger brother, and Rose was left all alone. She has no family to turn to for support, so when she finds out she's pregnant, she winds up at the Brewer's door. She needs their help, and although they can't quite admit it, they each need her so they can begin to heal.",https://image.tmdb.org/t/p/w342/7dNynUNdYSxeOpuJJNv3Fyk54NA.jpg,99.0,2.3408,6.217
1226236,699,77240,41110.0,I Am Love (Io sono l'amore),2009,Drama|Romance,Drama,3.5017986,278,4032,"Emma has left Russia to live with her husband in Italy. Now a member of a powerful industrial family, she is the respected mother of three, but feels unfulfilled. One day, Antonio, a talented chef and her son's friend, makes her senses kindle.",https://image.tmdb.org/t/p/w342/ss57QaZX5OE3YxoTZeKW5Y6U83S.jpg,120.0,2.3904,6.726
1226271,1443,68194,21641.0,"Damned United, The",2009,Drama,Drama,3.744573,691,9253,"Taking over Leeds United, Brian Clough's abrasive approach and his clear dislike of the players' dirty style of play make it certain there is going to be friction. Glimpses of his earlier career help explain both his hostility to previous manager Don Revie and how much he is missing right-hand man Peter Taylor.",https://image.tmdb.org/t/p/w342/ftlbCma6QoRiZgiflVmLuPKHrkq.jpg,97.0,3.1312,7.24
1226774,2187,67997,19833.0,In the Loop,2009,Comedy,Comedy,3.8262486,1882,16142,"The US President and the UK Prime Minister are planning on launching a war in the Middle East, but—behind the scenes—government officials and advisers are either promoting the war or are trying to prevent it.",https://image.tmdb.org/t/p/w342/jL6txnziFSeEifQkqnPBtaPaiXU.jpg,106.0,2.5338,7.02
1227762,1740,78557,25868.0,Aladin,2009,Comedy|Fantasy|Musical|Romance,Comedy,2.5434783,23,8599,"Aladin, an orphan tormented by bullies, discovers a magic lamp that grants him incredible powers. Later, with the help of a genie, he embarks on thrilling adventures to defeat the evil Ringmaster.",https://image.tmdb.org/t/p/w342/rqXLyzAPk7yAygwRAyBrHcVL3os.jpg,132.0,1.1809,6.1
1228953,1196,72176,29150.0,Big Fan,2009,Comedy|Crime|Drama,Comedy,3.2942307,260,8257,"Paul Aufiero, a 35-year-old parking-garage attendant from Staten Island, is the self-described ""world's biggest New York Giants fan"". One night, Paul and his best friend Sal spot Giants star linebacker Quantrell Bishop at a gas station and decide to follow him. At a strip club Paul cautiously decides to approach him but the chance encounter brings Paul's world crashing down around him.",https://image.tmdb.org/t/p/w342/qWQRXpxtSnwp8YS6N5DM3Q9KSsb.jpg,91.0,1.3407,6.085
1228963,587,143373,28585.0,Bikini Girls on Ice,2009,Horror,Horror,1.0,3,3349,"When a bus-load of women's college soccer players get stranded on their way to a bikini car-wash fundraiser, they decide to set-up shop in front of an abandoned gas station on the edge of town. Little do they know the place is the stalking-grounds for a homicidal maniac mechanic named Moe.",https://image.tmdb.org/t/p/w342/fb4TqBGizDK3kT8y2GzVSzZN0t9.jpg,82.0,1.0191,2.986
1229821,488,277396,23530.0,Invitation Only,2009,Crime|Horror|Mystery,Crime,1.0,1,2612,"Five friends arrive at a party, fully unaware that the special night is just a cover for an evening of torture and murder.",https://image.tmdb.org/t/p/w342/inZcs1MDsDaCv9P6rryrHMMWH6J.jpg,95.0,1.0025,6.04
1230206,649,84738,17240.0,Slaughter,2009,Horror|Thriller,Horror,2.2777777,27,4001,"A young woman looks to escape her abusive life by moving to her family's farm near Atlanta. Unfortunately, she learns her place of supposed comfort offers more terrifying forms of abuse.",https://image.tmdb.org/t/p/w342/i5W6kmPWWzfrIlENjOJZ1nydPYt.jpg,96.0,0.5842,4.324
1230414,1881,73015,22897.0,It's Complicated,2009,Comedy|Romance,Comedy,3.2510204,1470,11640,"Ten years after their divorce, Jane and Jake Adler unite for their son's college graduation and unexpectedly end up sleeping together. But Jake is married, and Jane is embarking on a new romance with her architect. Now, she has to sort out her life—just when she thought she had it all figured out.",https://image.tmdb.org/t/p/w342/bmjPrJgrGENFRrERP7lCJ9FGIVB.jpg,121.0,6.3988,6.508
1230448,2328,69187,16345.0,Billu,2009,Comedy|Drama|Musical,Comedy,2.75,40,15243,"When a famous Bollywood actor visits a small village for a film's shoot, a poor hairdresser's claim that they were once childhood friends soon makes him the centre of attention.",https://image.tmdb.org/t/p/w342/nmWKskigmvBow3uOP4RPQOIaUux.jpg,137.0,1.5121,6.382
1231277,789,68519,17532.0,S. Darko (S. Darko: A Donnie Darko Tale),2009,Crime|Mystery|Sci-Fi|Thriller,Crime,2.2378278,267,4761,"Seven years after the events of the first film, Samantha Darko finds herself stranded in a small desert town after her car breaks down where she is plagued by bizarre visions telling of the universe's end. As a result, she must face her own demons, and in doing so, save the world and herself.",https://image.tmdb.org/t/p/w342/djuhoG2GizTa9SLi2LBuCPAt6N7.jpg,103.0,2.4675,4.323
1231580,828,73042,23398.0,Alvin and the Chipmunks: The Squeakquel,2009,Animation|Children|Comedy|Musical,Animation,2.048,625,6851,"Pop sensations Alvin, Simon and Theodore end up in the care of Dave Seville's twenty-something nephew Toby. The boys must put aside music super stardom to return to school, and are tasked with saving the school's music program by winning the $25,000 prize in a battle of the bands. But the Chipmunks unexpectedly meet their match in three singing chipmunks known as The Chipettes - Brittany, Eleanor and Jeanette. Romantic and musical sparks are ignited when the Chipmunks and Chipettes square off.",https://image.tmdb.org/t/p/w342/A2tgUeWadVJs1g6zOCZgKRs8uWC.jpg,89.0,7.1803,5.657
1232207,1643,71450,22074.0,Capitalism: A Love Story,2009,Documentary,Documentary,3.5,916,17666,"Michael Moore comes home to the issue he's been examining throughout his career: the disastrous impact of corporate dominance on the everyday lives of Americans (and by default, the rest of the world).",https://image.tmdb.org/t/p/w342/zJBkIPakBXdu3cEgGqKCPHUNXVE.jpg,128.0,2.0362,7.053
1232776,836,74416,24469.0,Fish Tank,2009,Drama,Drama,3.6895287,955,4558,"Fifteen-year-old Mia is in a constant state of war with her family and the world around her. When she meets her party-girl mother’s charming new boyfriend Connor, she is amazed to find he returns her attention, and believes he might help her start to make sense of her life.",https://image.tmdb.org/t/p/w342/rI3MKBDsWzQHi9PWDAMKkgmYcff.jpg,123.0,1.8894,6.95
1232783,1063,71571,26688.0,Sorority Row,2009,Horror|Thriller,Horror,2.4222798,193,7718,"When five sorority girls inadvertently cause the murder of one of their sisters in a prank gone wrong, they agree to keep the matter to themselves and never speak of it again, so they can get on with their lives. This proves easier said than done, when after graduation a mysterious killer goes after the five of them and anyone who knows their secret.",https://image.tmdb.org/t/p/w342/voIQd9TDplumz9wInHwj6bRyHnu.jpg,101.0,2.737,5.556
